,Unnamed: 0,URL,TLD,LTS,Title,Description,DA,Discovery,keywords,domain,yesno
3734,5196,http://projectonfamilyhomelessness.org/2020/07/22/unlearning-the-false-narrative-the-film-13th-racist-housing-policies-and-being-an-anti-racist/,org,1,"Unlearning the False Narrative: The Film â€œ13th,â€ Racist Housing ...
projectonfamilyhomelessness.org â€º 2020/07/22",,28,12/28/2023 19:14,"Title: Unlearning the False Narrative: The Film â€œ13th,â€ Racist Housing Policies and Being an Anti-Racist Keywords: narrative, racist, racial, homelessness, unlearning, false, antiracist, 13th, incarceration, white, policies, housing, black, film, racism",projectonfamilyhomelessness.org,Yes
3739,5201,http://hr-congress.com/2022/03/23/background-checks-upon-offering-jobs-to-ukrainian-refugees/,com,1,"Background checks upon offering jobs to Ukrainian refugees
hr-congress.com â€º 2022/03/23 â€º background-checks-upon-offering-jobs-t...",,28,12/28/2023 19:14,"Title: Background checks upon offering jobs to Ukrainian refugees Keywords: checks, hiring, diligence, global, background, employment, available, support, hr, ukrainian, refugees, jobs, screening, offering",hr-congress.com,Yes
3744,5206,http://www.onesourcebackground.com/ban-the-box-updates-what-employers-need-to-know/,com,2,"Ban the Box Updates: What Employers Need to Know
www.onesourcebackground.com â€º ban-the-box-updates-what-employers-n...",,27,12/22/2023 13:19,"Title: What you need to know about Ban the Box laws Keywords: hiring, laws, employers, box, background, need, process, county, job, check, know, ban",onesourcebackground.com,Yes
3745,5208,http://gitteslaw.com/employee-rights/national-origin-discrimination/,com,2,"National Origin Discrimination - The Gittes Law Group
gitteslaw.com â€º Your Rights",,27,12/22/2023 13:19,"Title: National Origin Discrimination Keywords: wearing, wear, religion, employer, national, origin, clothing, discrimination, native, work",gitteslaw.com,Yes
3747,5211,http://www.youcheckcredit.com/blog/2022/11/fair-housing-and-national-origin-discrimination/,com,2,"Fair Housing and National Origin Discrimination - You Check Credit
www.youcheckcredit.com â€º blog â€º 2022/11 â€º fair-housing-and-national-or...",,27,12/22/2023 13:19,"Title: Fair Housing and National Origin Discrimination Keywords: status, landlords, fair, english, national, origin, housing, discrimination, tenants, immigration, persons",youcheckcredit.com,Yes
3753,5217,http://hirzellaw.com/federal-fair-housing-act-hud-regulations/,com,1,"Federal Fair Housing Act HUD Regulations | Michigan FHA Lawyers
hirzellaw.com â€º federal-fair-housing-act-hud-regulations",,27,12/22/2023 13:19,"Title: Federal Fair Housing Act HUD Regulations Keywords: handicap, regulations, status, person, act, fair, familial, dwelling, religion, national, housing, color, federal, race, hud",hirzellaw.com,Yes
3755,5219,http://datacheckinc.com/blog/employment-background-checks-anti-discrimination-laws/,com,1,"Employment Background Checks and Anti-Discrimination Laws
datacheckinc.com â€º blog â€º employment-background-checks-anti-discrimin...",,27,12/22/2023 13:19,"Title: Employment Background Checks and Anti-Discrimination Laws Keywords: checks, laws, employers, information, antidiscrimination, background, employment, obtain, candidates, job, check, making",datacheckinc.com,Yes
3756,5220,http://datacheckinc.com/blog/how-significant-is-credit-in-employee-and-pre-employment-background-checks/,com,1,"How Significant is Credit in Employee and Pre-Employment ...
datacheckinc.com â€º blog â€º how-significant-is-credit-in-employee-and-pre-...",,27,12/22/2023 13:19,"Title: How Significant is Credit in Employee and Pre-Employment Background Checks? Keywords: report, checks, employee, person, employers, preemployment, background, credit, employment, history, significant, score",datacheckinc.com,Yes
3758,5223,http://www.harperspayroll.com/backgroundchecks.aspx,com,1,"Employment Screening & Background Checks
www.harperspayroll.com â€º backgroundchecks",,27,12/22/2023 13:19,"Title: Employment Screening & Background Checks Keywords: employees, checks, clients, webbased, volunteer, background, employment, youll, national, sex, criminal, screening",harperspayroll.com,Yes
3759,5224,http://www.ymsllp.com/employment-litigation/discrimination-law-firm/race-discrimination/,com,1,"Los Angeles Race Discrimination Lawyer | YMS
www.ymsllp.com â€º ... â€º Los Angeles Employment Discrimination Lawyer",,27,12/22/2023 13:19,"Title: Los Angeles Race Discrimination Lawyer Keywords: lawyer, employees, angeles, racial, complaint, los, employment, employer, based, discrimination, file, race, action",ymsllp.com,Yes
3761,5226,http://www.outsolve.com/blog/ofccp-allegations-of-race-based-hiring-discrimination-highlight-need-for-fair-practices,com,1,"OFCCP Allegations of Race-Based Hiring Discrimination Highlight ...
www.outsolve.com â€º blog â€º ofccp-allegations-of-race-based-hiring-discrim...",,27,12/22/2023 13:19,"Title: OFCCP Allegations of Race-Based Hiring Discrimination Highlight Need for Fair Practices Keywords: hiring, allegations, training, ofccp, legal, highlight, fair, need, racebased, practices, discrimination, job, serve, compliance, reminder, settlements, ongoing",outsolve.com,Yes
3762,5227,http://www.youcheckcredit.com/blog/2020/11/can-i-refuse-to-rent-to-someone-because-of-their-age-a2/,com,1,"Can I refuse to rent to someone because of their age?
www.youcheckcredit.com â€º blog â€º 2020/11 â€º can-i-refuse-to-rent-to-some...",,27,12/22/2023 13:19,"Title: Can I refuse to rent to someone because of their age? Keywords: age, given, disability, applicant, fair, tenancy, emancipated, housing, discrimination, refuse, rent, minor",youcheckcredit.com,Yes
3763,5228,http://www.youcheckcredit.com/blog/2020/11/fair-housing-source-of-income-discrimination/,com,1,"Fair Housing Source of Income Discrimination - You Check Credit
www.youcheckcredit.com â€º blog â€º 2020/11 â€º fair-housing-source-of-inco...",,27,12/22/2023 13:19,"Title: Fair Housing Source of Income Discrimination Keywords: landlord, landlords, applicant, rental, choice, income, fair, applicants, housing, discrimination, source, rent",youcheckcredit.com,Yes
3764,5229,http://ncjar.com/membership/fair-housing-resources/fair-housing-policies,com,1,"Fair Housing Policies - North Central Jersey Association of ...
ncjar.com â€º membership â€º fair-housing-resources â€º fair-housing-policies",,27,12/22/2023 13:19,"Title: Fair Housing Policies Keywords: status, act, fair, religion, national, policies, housing, discrimination, color, race, sex",ncjar.com,Yes
3766,5231,http://datacheckinc.com/blog/70-of-employers-are-using-social-media-to-screen-candidates/,com,1,"70% of Employers Are Using Social Media to Screen Candidates
datacheckinc.com â€º blog â€º 70-of-employers-are-using-social-media-to-scre...",,27,12/22/2023 13:19,"Title: 70% of Employers Are Using Social Media to Screen Candidates Keywords: screen, employees, employers, information, candidate, candidates, social, 70, media, job, services, using, screening",datacheckinc.com,Yes
3767,5233,http://datacheckinc.com/blog/will-bankruptcy-included-background-check/,com,1,"Will a Bankruptcy Be Included in a Background Check?
datacheckinc.com â€º blog â€º will-bankruptcy-included-background-check",,27,12/22/2023 13:19,"Title: Will a Bankruptcy Be Included in a Background Check? Keywords: employers, background, credit, employer, history, applicants, included, check, declared, bankruptcy, look",datacheckinc.com,Yes
3769,5237,http://www.krsholdings.com/articles/virginia-fair-housing-act,com,1,"Fair Housing Act in Virginia: Know the Laws - KRS Holdings
www.krsholdings.com â€º articles â€º virginia-fair-housing-act",,27,12/22/2023 13:19,"Title: Fair Housing Act in Virginia: Know the Laws Keywords: status, laws, protected, rental, property, help, virginia, fair, act, housing, tenants, know",krsholdings.com,Yes
3771,5239,http://www.boise-propertymanagement.com/tenant-screening,com,1,"Tenant Screening - HomeRiver GroupÂ® Boise
www.boise-propertymanagement.com â€º tenant-screening",,27,12/22/2023 13:19,"Title: Boise Tenant Screening, Boise Tenant Background Check, How to screen a tenant. Keywords: screen, boise, applicant, rental, property, conduct, background, income, applicants, unit, history, check, criminal, tenant, screening, persons",boise-propertymanagement.com,Yes
3772,5240,http://www.instantcriminalchecks.com/,com,1,"Instant Criminal Background Checks Employment Screening
www.instantcriminalchecks.com",,27,12/22/2023 13:19,"Title: Instant Criminal Background Checks Employment Screening Keywords: order, checks, information, provide, employment, instant, background, customers, results, check, criminal, screening",instantcriminalchecks.com,Yes
3778,5246,http://wanbridge.com/educate/how-to-check-your-rental-history-report/,com,1,"How to Check Your Rental History Report - Wan Bridge
wanbridge.com â€º educate â€º how-to-check-your-rental-history-report",,27,12/22/2023 13:19,"Title: How to Check Your Rental History Report Keywords: report, information, rental, property, potential, history, manager, check, rent, look",wanbridge.com,Yes
3779,5247,http://www.us-hc.com/blogs/huds-new-prohibition-on-sexual-orientation-and-gender-identity-discrimination/,com,1,"HUD Publishes New Prohibition of Sex & Gender Identity ...
www.us-hc.com â€º blogs â€º huds-new-prohibition-on-sexual-orientation-and...",,27,12/22/2023 13:19,"Title: HUD Publishes New Prohibition of Sex & Gender Identity Discrimination Keywords: protected, act, orientation, sexual, housing, discrimination, identity, gender, hud, sex, publishes, prohibition",us-hc.com,Yes
3780,5248,http://brewerlong.com/information/business-law/10-things-about-pre-employment-background-checks-in-florida/,com,1,"florida background check for employment - BrewerLong
brewerlong.com â€º information â€º business-law â€º 10-things-about-pre-emplo...",,27,12/22/2023 13:19,"Title: What You Need to Know About Pre-Employment Background Checks in Florida Keywords: florida, law, checks, applicant, employers, civil, preemployment, background, obtain, applicants, need, employer, job, know, records",brewerlong.com,Yes
3781,5249,http://www.svdpsp.org/ensuring-equal-housing-opportunities-a-guide-to-fair-housing-laws/,org,1,"Ensuring Equal Housing Opportunities: A Guide to Fair Housing Laws
www.svdpsp.org â€º ensuring-equal-housing-opportunities-a-guide-to-fair-h...",,27,12/22/2023 13:19,"Title: Ensuring Equal Housing Opportunities: A Guide to Fair Housing Laws Keywords: violence, law, florida, laws, opportunities, individuals, act, fair, equal, ensuring, housing, discrimination, federal, guide",svdpsp.org,Yes
3782,5250,http://www.orangecountypropertymanagement.com/tenant-screening,com,1,"How We Screen Your Rental Applicants
www.orangecountypropertymanagement.com â€º tenant-screening",,27,12/22/2023 13:19,"Title: Orange County Tenant Screening, Orange County Tenant Background Check, How to screen a tenant. Keywords: screen, rental, right, background, credit, applicants, history, process, county, check, tenants, prior, orange, tenant, screening",orangecountypropertymanagement.com,Yes
3783,5251,http://www.fairhousingoc.org/landlordtenant/,org,1,"Landlord/Tenant - Fair Housing - Orange County
www.fairhousingoc.org â€º landlordtenant",,27,12/22/2023 13:19,"Title: Fair Housing - Orange County Keywords: notice, landlord, rental, rent, fair, security, unit, agreement, housing, county, tenants, deposit, orange, tenant",fairhousingoc.org,Yes
3784,5252,http://datacheckinc.com/blog/tenant-background-check/,com,1,"What You Should Look for When Running A Tenant Background ...
datacheckinc.com â€º blog â€º tenant-background-check",,27,12/22/2023 13:19,"Title: What You Should Look for When Running A Tenant Background Check Keywords: landlords, potential, rent, background, credit, history, check, running, tenants, tenant, screening, look",datacheckinc.com,Yes
3785,5254,http://www.salidaschools.com/overview/non-_discrimination,com,1,"Non-Discrimination - Salida School District
www.salidaschools.com â€º overview â€º non-_discrimination",,27,12/22/2023 13:19,"Title: Non-Discrimination Keywords: nondiscrimination, employees, salida, act, employment, students, sexual, discrimination, ix, title, available",salidaschools.com,Yes
